bookid	language	lc_classifications	lccn	ocaid	oclc_numbers	publish_country	year	publish_places	publishers	title	authorbirth	workyear	author	nwords	country	state	author_age	lc0	lc1	lc2	aLanguage	authorBirth_year
826213	eng		0	helpfindhoney00bagl	75716973		2006		Scholastic	Help Find Honey (Pet Finders Club #10)	NULL	NULL	Ben M. Baglio	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
434622	eng		0	myschoolszoo00smit	76920330		2004		Scholastic	My School's a Zoo	NULL	NULL	Stu Smith	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
151679			0	boysstartwar00nayl	80923000		2006		Scholastic Inc.	The Boys Start the War	NULL	1993	Phyllis Reynolds Naylor	NULL	NULL	NULL	NULL	NULL	NULL	NULL		NULL
991968	eng		0	rudolphtorescue00mayr	0		2006		Scholastic Inc.	Rudolph to the Rescue	NULL	NULL	Robert L. May	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
903541	eng	PZ7.T5564 Fl 1995	96100345	flopsybunnies00toas	34244767	ilu	1995	"Lincolnwood, Ill"	Publications International	The Flopsy Bunnies	NULL	1995	Sarah Toast	NULL	USA	IL	NULL	P	PZ	7	eng	NULL
170974	eng	PZ7.T5564 Je 1995	96100347	jemimapuddleduck00toasrich	34244782	ilu	1995	"Lincolnwood, Ill"	"Publications International, Ltd."	Jemima Puddle-Duck	NULL	1995	Sarah Toast	NULL	USA	IL	NULL	P	PZ	7	eng	NULL
124492	eng	PZ7.T5564 Sq 1995	96100353	squirrelnutkin00toas	34192753	ilu	1995	"Lincolnwood, Ill"	"Publications International, Ltd."	Squirrel Nutkin	NULL	1995	Sarah Toast	NULL	USA	IL	NULL	P	PZ	7	eng	NULL
907600	eng	QL49 .S515 1995	96100422	animalssied00sied	0	ilu	1995	"Lincolnwood, Ill"	Publications International	Animals	NULL	1995	George Siede	NULL	USA	IL	NULL	Q	QL	49	eng	NULL
648154	eng	PZ7.T5564 Gu 1994	96100443	guesswhattheyreb00toas	35646639	ilu	1994	"Lincolnwood, Ill"	Publications International	Guess what they're building	NULL	1994	Sarah Toast	NULL	USA	IL	NULL	P	PZ	7	eng	NULL
991969	eng		0	easterparade00yate	0		1977		Dell Publishing	The Easter parade	NULL	NULL	Richard YATES	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
476850	eng	PZ7.T5564 Iae 1994	96100519	ilikeschool00toas	35762810	ilu	1994	"Lincolnwood, Ill"	Publications International	I like school	NULL	1994	Sarah Toast	NULL	USA	IL	NULL	P	PZ	7	eng	NULL
263525	eng	BS580.J55 T58 1995	96100532	jonahwhale00toas	0	ilu	1995	"Lincolnwood, Ill"	Publications International	Jonah and the whale	NULL	1995	Sarah Toast	NULL	USA	IL	NULL	B	BS	580	eng	NULL
891804	eng		0	mississippinight00dant	7427140		1980		"Dell Publishing Co., Inc."	Mississippi Nights	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
577937	eng	BS580.N6 T62 1995	96100543	noaharktoas00toas	35198773	ilu	1995	"Lincolnwood, Ill"	Publications International	Noah and the ark	NULL	1995	Sarah Toast	NULL	USA	IL	NULL	B	BS	580	eng	NULL
85362	eng	BT376 .T63 1995	96100546	storiesofjesus00toas	36350426	ilu	1995	"Lincolnwood, Ill"	Publications International	Stories of Jesus	NULL	1995	Sarah Toast	NULL	USA	IL	NULL	B	BT	376	eng	NULL
748109	eng		0	onehellofactor00kani	4377091		1978		Dell Pub Co	One hell of an actor	1912	NULL	Garson Kanin	NULL	NULL	NULL	66	NULL	NULL	NULL	eng	1912
469149			0	hoorayforsnail00stad	33391448		1990		Trumpet Club	Hooray for Snail!	NULL	NULL	John Stadler	NULL	NULL	NULL	NULL	NULL	NULL	NULL		NULL
434623	eng		0	over150jokesfrom00jame	23160427		1990		The Trumpet Club	Over 150 Jokes From Camp Funny Ha-Ha	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
798726	eng	"AC901 .M5 vol. 1060, no"	96100648	observationsrea00maclgoog	0	nyu	1823	[New York	s.n.]	"Observations, reasons, and facts disproving importation"	1762	1823	Benjamin Romaine	18675	USA	NY	61	A	AC	901	eng	1762
991970	eng		0	dogwhohadkitte00robe	0		1993		Trumpet club	The Dog Who Had Kittens	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
7813	eng		0	lookoutherecomer00stin	32841387		1988		Trumpet Club	Look out! Here come the raisinbusters!	1943	NULL	Jovial Bob Stine	NULL	NULL	NULL	45	NULL	NULL	NULL	eng	1943
271372	eng		0	closeencounterso00scot	4510721		1978		Grosset & Dunlap : distributed by Ace Books	Close encounters of the third kind mind-benders	1917	NULL	Henry Joseph Scott	NULL	NULL	NULL	61	NULL	NULL	NULL	eng	1917
991971			0	troubleondiamond00jeni	5759069		1972		Ace	TROUBLE ON DIAMOND SEVEN	NULL	NULL	Don P. Jenison	NULL	NULL	NULL	NULL	NULL	NULL	NULL		NULL
616966	eng	GV884.J67 G747 1995	96100929	reboundodysseyof00gree	33287420	nyu	1995	"New York, N.Y., U.S.A"	Viking	Rebound	NULL	1995	"Greene, Bob"	NULL	USA	NY	NULL	G	GV	884	eng	NULL
465240	eng	QA76.9.F48 C478 1995	96101201	acrobat21yourper00chri	33349881	cau	1995	"Emeryville, Calif"	Ziff-Davis Press	Acrobat 2.1	NULL	1995	Roy Christmann	NULL	USA	CA	NULL	Q	QA	76	eng	NULL
938018	eng	"AC901 .M5 vol. 1067, no"	96101220	messageofhisexce01conn	0	ctu	1826	New-Haven	Printed by J. Barber	"Message of His Excellency Oliver Wolcott to the Senate and House of Representatives of the state of Connecticut, at the commencement of the session of the General Assembly in New-Haven, May A.D. 1826."	NULL	1826	Connecticut. Governor (1817-1827 : Wolcott)	5486	USA	CT	NULL	A	AC	901	eng	NULL
7814	ger	PT2385.K3 D67 1995	96101262	derdorfgehergesc00komp	0	gw	1995	Goíöttingen	Wallstein	Der Dorfgeher	1822	1995	Leopold Kompert	NULL	Germany	NULL	173	P	PT	2385	ger	1822
430630	eng		0	throneoffire00ruso	3475819		1976		Popular Library	Throne of Fire	NULL	NULL	Garry Rusoff	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
991972			0	flamedagger00moor	8759470		1979		Popular  Library	The Flame and the Dagger (The California Saga #2)	NULL	NULL	Arthur Moore	NULL	NULL	NULL	NULL	NULL	NULL	NULL		NULL
837927	eng	PN1998.2 .T266 1995	96101597	talesfromcasting00vine	33961098	cau	1995	"Beverly Hills, CA"	Dove Books	Tales from the casting couch	NULL	NULL	Michael Viner	NULL	USA	CA	NULL	P	PN	1998	eng	NULL
895876	eng	DF716 .G754 1995	96101600	greece00vand	33222920	hk	1995	Hong Kong	APA Publications	Greece	NULL	NULL	Karen Van Dyck	NULL	NULL	NULL	NULL	D	DF	716	eng	NULL
357153			0	fifthmadreporton00proh	4560370		1978		Warner Books	The Fifth Mad Report on Spy vs. Spy	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL		NULL
991973	eng	HC110.C6 N45 1994	96101601	howtomarkettowom00nels	30415142	miu	1994	Detroit	Visible Ink	How to market to women	1953	1994	"Nelson, Carol"	NULL	USA	MI	41	NULL	HC	110	eng	1953
259657	eng		0	bloodofbondmaste00tres	4282475		1977		Warner Books	Blood of the bond-master	NULL	NULL	Richard Tresillian	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
213405			0	canawine00kern	5428472		1979		Warner Books	Cana And Wine	NULL	NULL	Frances Casey Kerns	NULL	NULL	NULL	NULL	NULL	NULL	NULL		NULL
531331	eng		0	biorhythmpersona00gitt	3712142		1977		Warner Books	Bio-Rhythm; A Personal Science	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
19364	eng		0	drivetowinmaking00perk	1135061		1973		Grosset & Dunlap	The drive to win	NULL	NULL	Steve Perkins	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
675413	eng		0	letsdrawshapes00davi	2379785		1976		Grosset & Dunlap	Let's draw shapes	NULL	NULL	Ann Davidow	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
991974	eng		0	wordfinder00newy	3798748		1977		Grosset & Dunlap	The Grosset & Dunlap Wordfinder	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
983997	eng		0	casperfriendlygh00gros	4961763		1973		Harvey Paperback	Casper the Friendly Ghost	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
683006	eng		0	heathcliffridesa00gate	8942478		1977		Tempo	HEATHCLIFF RIDES AGAIN	NULL	1986	George Gately	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
535040	eng		0	yankeedriver00butt	153874829		1973		Grosset & Dunlap	Yankee Driver	1929	NULL	W. E. Butterworth	NULL	NULL	NULL	44	NULL	NULL	NULL	eng	1929
983998	swe	PT9876.15.K39 A78 1979	96101928	alfredsgtaroma00eker	0	sw	1979	Stockholm	LiberFoíörlag	Alfreds gaí_ta	1949	1979	Leif Ekerling	NULL	Sweden	NULL	30	P	PT	9876	swe	1949
15573	eng		0	highlandfire00clem	2667369		1976		Fawcett Gold Medal	Highland Fire	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
535041	eng		0	newguidetointell00haus	2570053		1967		Fawcett Publications	New guide to intelligent reducing	NULL	NULL	Bengamin Gayelord Hauser	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
949614			0	friendofpharaoh00gree	4276539		1975		New English Library	Friend of Pharaoh	NULL	NULL	Terry Greenhough	NULL	NULL	NULL	NULL	NULL	NULL	NULL		NULL
736567			0	maxwellsdemon00sher	8406342		1976		New English Library	Maxwell's demon	NULL	NULL	Martin Sherwood	NULL	NULL	NULL	NULL	NULL	NULL	NULL		NULL
446155	eng	PR6065.C36 C48 1995	96102060	chisellers00ocar	36892556	ie	1995	Dublin	O'Brien Press	The chisellers	1955	NULL	Brendan O'Carroll	NULL	Ireland	NULL	40	P	PR	6065	eng	1955
554549	eng	PR9619.3.N45 D38 1995	96102252	daywecutlavender00nevi	0	at	1995	"Ringwood, Vic"	Penguin Books Australia	The day we cut the lavender	1932	1995	Jill Neville	NULL	Australia	NULL	63	P	PR	9619	eng	1932
798727	eng	PS3537.P4454 S3 1995	96102546	saltline00spen	0	lau	1995	Baton Rouge	Louisiana State University Press	The salt line	1921	NULL	"Spencer, Elizabeth"	NULL	USA	LA	74	P	PS	3537	eng	1921
740441			0	freddiethirteent00mill	460475013		1985		Signet	Freddie the Thirteenth	NULL	NULL	Sandy Miller	NULL	NULL	NULL	NULL	NULL	NULL	NULL		NULL
964936	eng	PZ7.S14355 Sp 1996	96102845	spookytalestochi00stpi	0	nju	1996	"[Mahwah, N.J.]"	Watermill Press	Spooky tales to chill your spine	NULL	1996	Stephanie St Pierre	NULL	USA	NJ	NULL	P	PZ	7	eng	NULL
554550	eng	RG105 .C54 1999	99218278	clinicalchalleng00wyso	41485420	nju	1999	"Jamesburg, N.J"	NP Communications	Clinical challenges in women's health	NULL	NULL	NULL	NULL	USA	NJ	NULL	R	RG	105	eng	NULL
279003	eng	DA965.C6 F43 1991	96103028	shootingofmichae00feeh	0	ie	1991	"Ballinlough, Cork"	Royal Carbery Books	The shooting of Michael Collins	1916	1981	John M. Feehan	NULL	Ireland	NULL	75	D	DA	965	eng	1916
353277	eng	PZ7.G2845 Sc 1999	99218287	scoobydoosunkens00gels	40898058	nyu	1999	New York	Scholastic	Scooby-Doo! and the sunken ship	NULL	NULL	James Gelsey	NULL	USA	NY	NULL	P	PZ	7	eng	NULL
496183	eng	DS530 .A86 1995	96103255	freedomfromfearo00aungrich	0	enk	1995	London	Penguin Books	Freedom from fear	NULL	NULL	Aung San Suu Kyi.	NULL	UK	NULL	NULL	D	DS	530	eng	NULL
941972	eng	QK195 .S524 1992	96103491	wildflowersofgra00shaw	0	utu	1992	"Salt Lake City, Utah"	"Wheelwright Press, Ltd."	Wildflowers of Grand Teton and Yellowstone National Parks	NULL	1992	Richard J. Shaw	NULL	USA	UT	NULL	Q	QK	195	eng	NULL
841748	eng	PZ7.T3 Se 1995	96103618	schoolnursefromb00thal	33811241	nyu	1995	New York	Scholastic	The school nurse from the black lagoon	1936	NULL	Mike Thaler	NULL	USA	NY	59	P	PZ	7	eng	1936
613049			0	kissinggate00ding	8237316		1975		Harlequin Romance	The Kissing Gate	NULL	NULL	Joyce Dingwell	NULL	NULL	NULL	NULL	NULL	NULL	NULL		NULL
991975	spa	MLCM 95/08921 (P)	96103776	mihojayyocuentos00esca	0	es	1994	San Salvador	UMLE	Mi hoja y yo	NULL	1994	Manuel Luis Escamilla	NULL	NULL	NULL	NULL	NULL	ML	95	spa	NULL
991976	eng		0	deceptiontrap00char	0		1986		Mills And Boon	The deception trap	NULL	NULL	Ann Charlton	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
7815	fre	NA31 .B7 1877	96103973	dictionnairerai01boscgoog	0	fr	1877	Paris	Libr. de Firmin-Didot	Dictionnaire raisonneíÅ d'architecture et des sciences et arts qui s'y rattachent	1837	1877	Ernest Bosc	249658	France	NULL	40	N	NA	31	fre	1837
415288	eng	PZ8.3.P125 Im 1995	96104033	imfirefighter00pack	0	nyu	1995	New York	Scholastic	I'm a fire fighter	NULL	NULL	Mary Packard	NULL	USA	NY	NULL	P	PZ	8	eng	NULL
136127	eng	PZ8.3 .D76 1995	96104068	doyourearshanglo00cote	0	nyu	1995	New York	Scholastic	Do your ears hang low?	NULL	NULL	Pamela Cote	NULL	USA	NY	NULL	P	PZ	8	eng	NULL
771460	eng	PZ7.S1145 Gr 1995	96104098	griffinsbusyday00saba	35559271	nyu	1995	New York	Modern Pub.	Griffin's busy day	NULL	1995	Cheryl Saban	NULL	USA	NY	NULL	P	PZ	7	eng	NULL
853338	eng	Z1601 .S38 no. 37	96104114	serialpublicatio37sonn	31891713	nmu	1995	"Albuquerque, N.M"	"SALALM Secretariat, General Library, University of New Mexico"	Serial publications available by exchange	NULL	1995	Gabriela Sonntag-Grigera	21081	USA	NM	NULL	Z	Z	1601	Unknown	NULL
891805	eng	PZ5 .M544 1995	96104119	meganstreeotherf00colu	36648419	ohu	1995	"Columbus, Ohio"	"Highlights for Children, Inc."	Megan's tree	NULL	NULL	NULL	NULL	USA	OH	NULL	P	PZ	5	eng	NULL
93325	eng	PC2640 .C72 1995	96104271	compactoxfordhac00corr	33860900	enk	1995	Oxford	Oxford University Press	The compact Oxford-Hachette French dictionary	NULL	NULL	NULL	NULL	UK	NULL	NULL	P	PC	2640	eng	NULL
667518	eng	BF1623.R7 M21313 1656	96104684	themisavrealawso00maie	0	enk	1656	London	Printed for N. Brooke ...	Themis aurea	1568	1656	Michael Maier	28857	UK	NULL	88	B	BF	1623	eng	1568
911447			0	momentsjohn00john	7801847		1977		American Book Co.	Moments	NULL	NULL	Marjorie Seddon Johnson	NULL	NULL	NULL	NULL	NULL	NULL	NULL		NULL
991977	eng		0	marchingalong00bail	0		1980		American Book Company	Marching Along	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
991978	ita	PQ4684.B25 S46 1994	96105087	sensoealtriracco00boit	32363652	it	1994	Milano	A. Mondadori	Senso e altri racconti	1836	1994	Camillo Boito	NULL	Italy	NULL	158	NULL	PQ	4684	ita	1836
864979	eng	E840.8.B67 A3 1996	96105111	timepresenttimep00bradrich	34038581	nyu	1996	New York	A.A. Knopf	"Time present, time past"	1943	NULL	"Bradley, Bill"	NULL	USA	NY	53	E	E	840	eng	1943
964937			0	senatormytenyear00burkrich	26697928		1992		St. Martin's Press	The Senator - My Ten Years With Ted Kennedy	NULL	NULL	"Richard E. with Hoffer, William and Marilyn Burke"	NULL	NULL	NULL	NULL	NULL	NULL	NULL		NULL
968801	eng	PZ7.W64816 Tu 1995	96105200	tyroneswampgang00wilh	0	nyu	1995	New York	Scholastic	Tyrone and the swamp gang	1945	NULL	Hans Wilhelm	NULL	USA	NY	50	P	PZ	7	eng	1945
255688			0	peoplewhosaygood00bett	22180958		1989		Souvenir books	PEOPLE WHO SAY GOODBYE	NULL	NULL	P Y. Betts	NULL	NULL	NULL	NULL	NULL	NULL	NULL		NULL
392162	eng	HD62.5 .H4 1995	96106109	youcantstealseco00hedg	34319731	flu	1995	"Tampa, FL"	INTI Pub.	You can't steal second with your foot on first!	NULL	1995	Burke Hedges	NULL	USA	FL	NULL	H	HD	62	eng	NULL
787100	eng	HN583.5 .H66 1995	96106277	newspaniards00hoop	0	enk	1995	London	Penguin Books	The new Spaniards	1950	1995	"Hooper, John"	NULL	UK	NULL	45	H	HN	583	eng	1950
3895	eng	PZ7.Q24 Ji 1993	96106301	jinglebells00quat	36556323	ilu	1993	"Lincolnwood, Ill"	Publications International	Jingle bells	NULL	1993	Carolyn Quattrocki	NULL	USA	IL	NULL	P	PZ	7	eng	NULL
384426	eng	PZ8.3 .T8517 1993d	96106322	twelvedaysofchri00spel	36498470	ilu	1993	"Lincolnwood, Ill"	Publications International	The twelve days of Christmas	NULL	NULL	NULL	NULL	USA	IL	NULL	P	PZ	8	eng	NULL
310129	eng	HC115 .I52 1995	96106324	industryuruguayr05cana	0	onc	1900	"Ottawa, Ont"	Industry Canada	Industry and the Uruguay Round.	NULL	NULL	NULL	NULL	Canada	NULL	NULL	H	HC	115	eng	NULL
531332	eng	BT315.2 .W497 1993	96106325	birthofjesus00wils	0	ilu	1993	"Lincolnwood, Ill"	Publications International	The birth of Jesus	NULL	1993	Etta Wilson	NULL	USA	IL	NULL	B	BT	315	eng	NULL
655893	eng	IN PROCESS	99218636	youdontsaysidesp00teit	47833164	xxu	1999	[S.l.]	Troll	You don't say?	NULL	NULL	Michael Tietelbaum	NULL	USA	XX	NULL	NULL	NULL	NULL	eng	NULL
500057	eng	PS3556.R529 C76 1995	96106425	startreknextgen00frie	33454754	nyu	1995	New York	Pocket Books	Crossover	1955	1995	Michael Jan Friedman	NULL	USA	NY	40	P	PS	3556	eng	1955
368922	eng	GN357 .C845 1993	93222670	culturalstudiesr00duririch	28818343	enk	1993	London	Routledge	The Cultural studies reader	NULL	NULL	NULL	NULL	UK	NULL	NULL	G	GN	357	eng	NULL
644080	eng	PZ7.G3626 Gr 1993	93222804	greatshamrockdis00giff	27756726	nyu	1993	New York	Dell	The great shamrock disaster	NULL	1993	Patricia Reilly Giff	NULL	USA	NY	NULL	P	PZ	7	eng	NULL
42681	eng	HG6024.A3 P682 1993	93222876	startingoutinfut00powe	28364625	ilu	1993	"Chicago, Ill"	Probus Pub. Co.	Starting out in futures trading	NULL	1993	Mark J. Powers	NULL	USA	IL	NULL	H	HG	6024	eng	NULL
35059	eng	GV733 .K37 1991	93222885	careersforsports00kapl	24311180	ctu	1991	"Brookfield, Conn"	Millbrook Press	Careers for sports fans	NULL	1991	Andrew Kaplan	NULL	USA	CT	NULL	G	GV	733	eng	NULL
69949	eng	S429 .A38 1992	93222940	agricultureinanc00wellrich	0	sw	1992	Stockholm	The Institute	Agriculture in ancient Greece	NULL	NULL	NULL	NULL	Sweden	NULL	NULL	S	S	429	eng	NULL
736568	eng	MLC R CP00472	93223140	savageillusion00edwa	0	nyu	1993	New York City	Leisure Books	Savage illusion	NULL	1993	Cassie Edwards	NULL	USA	NY	NULL	NULL	NULL	NULL	eng	NULL
991979	eng	MLC R CP00476	93223221	songofwillow00mcph	28370571	nyu	1993	New York City	Leisure Books	Song of the willow	NULL	1993	Charlotte McPherren	NULL	USA	NY	NULL	NULL	NULL	NULL	eng	NULL
46689	eng	RA776.95 .B66 1993	93223277	bookof1001homeh00fran	28513940	gau	1993	"Peachtree City, Ga"	FC&A Pub.	"The Book of 1,001 home health remedies"	NULL	NULL	Frank W. Cawood and Associates	NULL	USA	GA	NULL	R	RA	776	eng	NULL
991980	eng	H62.5.A354 J56 1985	93224071	socialsciencesde00jina	0	sw	1985	Stockholm	Swedish Agency for Research Cooperation with Developing Countries	The social sciences and development in Africa	NULL	1985	Adele Jinadu	NULL	Sweden	NULL	NULL	NULL	H	62	eng	NULL
546722	eng	T385 .W644 1993	93224270	applyingautocad00wohl	28629814	nyu	1993	"New York, N.Y"	Glencoe	Applying AutoCAD	NULL	1986	Terry T. Wohlers	NULL	USA	NY	NULL	T	T	385	eng	NULL
217251	eng	HC59.7 .D4793 1992	93224371	developmentpolic00wuyt	27686939	enk	1992	Oxford	Oxford University Press in association with the Open University	Development policy and public action	NULL	NULL	NULL	NULL	UK	NULL	NULL	H	HC	59	eng	NULL
991981	eng	PZ7.K1189 Be 1992	93224685	bestcostumeparty00kafk	28826313	nyu	1992	New York	Scholastic	The best costume party ever	NULL	1992	Mitzy Kafka	NULL	USA	NY	NULL	NULL	PZ	7	eng	NULL
698276	eng	BD511 .R67 1991	93224712	fingerprintofgod00ross	23714141	cau	1991	"Orange, CA"	Promise Pub. Co.	The fingerprint of God	1945	1991	"Ross, Hugh"	NULL	USA	CA	46	B	BD	511	eng	1945
857153	eng	HD57.7 .B558 1999	99218904	heartofleader00blan	41227090	oku	1999	"Tulsa, Okla"	Honor Books	The heart of a leader	NULL	NULL	Kenneth H. Blanchard	NULL	USA	OK	NULL	H	HD	57	eng	NULL
186742	eng	PN6231.F5 K38 1992	93224881	fishingkave00kave	29913636	mau	1992	"Watertown, MA"	Ivory Tower Pub.	Fishing	NULL	1992	Herbert I. Kavet	NULL	USA	MA	NULL	P	PN	6231	eng	NULL
991982	eng	PN6081 .A122 1993	93225023	21stcenturydicti00prin	28232067	nyu	1993	"New York, N.Y"	Dell Pub.	21st century dictionary of quotations	NULL	NULL	Princeton Language Institute	NULL	USA	NY	NULL	NULL	PN	6081	eng	NULL
589820	eng	PS3560.A35 D7 1993	93225166	dragonbruceleest00jahn	30672047	nyu	1993	New York	Jove Books	Dragon	NULL	NULL	Mike Jahn	NULL	USA	NY	NULL	P	PS	3560	eng	NULL
991983	eng	RC69 .S36 1999	99218936	yourbodysredligh00shul	41153323	nyu	1999	New York	Dell	Your body's red light warning signals	NULL	NULL	Neil Shulman	NULL	USA	NY	NULL	NULL	RC	69	eng	NULL
640366	eng		0	waltdisneysrescu00walt	29554265		1977		Western Publishing Company	Walt Disney's The Rescuers	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
597448	eng	E886 .R63 1993	93225785	our42ndpresident00robe	0	nyu	1993	New York	Scholastic	"Our 42nd president, Bill Clinton"	NULL	1993	Jack L. Roberts	NULL	USA	NY	NULL	E	E	886	eng	NULL
798728			0	waltonsupsherise00bond	11466589		1975		Western Pub. Co	The Waltons	NULL	NULL	Gladys Baker Bond	NULL	NULL	NULL	NULL	NULL	NULL	NULL		NULL
849490			0	dayinjungle00patt	24865764		1985		Golden Press	A Day in the Jungle (a Little Golden Book #309-56)	1918	1985	Pat Patterson	NULL	NULL	NULL	67	NULL	NULL	NULL		1918
934360	eng		0	lordismyshepherd00lapa	14716817		1986		Western Pub. Co	The Lord is My Shepherd	NULL	NULL	Tom LaPadula (Illustrator)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
675414	eng		0	dayonfarm00huli	9569098		1960	"New York, NY"	Golden Press	A Day on the Farm	NULL	NULL	Nancy Fielding Hulick	NULL	USA	NY	NULL	NULL	NULL	NULL	eng	NULL
640367	eng		0	justforfunscar00scar	45287953		1960		Western Pub. Co	Just for fun	1924	NULL	Patricia M. Scarry	NULL	NULL	NULL	36	NULL	NULL	NULL	eng	1924
957319	eng		0	wordscham00cham	23073534		1974		Western Pub. Co	Words	1908	NULL	Selma Lola Chambers	NULL	NULL	NULL	66	NULL	NULL	NULL	eng	1908
991984	eng		0	davidgoliath00haze	0		1974		Golden Press	David and Goliath	NULL	NULL	Barbara Shook Hazen	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
294685			0	carstrucks00scar	10426338		1976		Golden	Cars and Trucks	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL		NULL
105056	eng		0	porkypigcounting00bros	26566251	nyu	1992	New York	Merrigold Press	The Porky Pig counting book	NULL	NULL	Bernie Brosk	NULL	USA	NY	NULL	NULL	NULL	NULL	eng	NULL
329849	eng	KF27 .A655 1993	93226180	militaryconstruc01unit	0	dcu	1993	Washington	U.S. G.P.O.	Military construction appropriations for 1994	NULL	NULL	United States. Congress. House. Committee on Appropriations. Subcommittee on Military Construction Appropriations.	121650	USA	DC	NULL	K	KF	27	Unknown	NULL
143930	eng	BV3530 .S36 1991	93227138	edgeofafricasede00schm	24002363	mou	1991	"Kansas City, Mo"	Nazarene Pub. House	The edge of Africa's Eden	NULL	1991	Harmon Schmelzenbach	NULL	USA	MO	NULL	B	BV	3530	eng	NULL
991985	spa	RA451 .F74 1993	93227485	refugiadosguatem00frey	0	mx	1993	"MeíÅxico, D.F"	Centro de Investigaciones y Estudios Superiores en AntropologiíÅa Social	Refugiados guatemaltecos en MeíÅxico	NULL	1993	Graciela Freyermuth Enciso	NULL	NULL	NULL	NULL	NULL	RA	451	spa	NULL
159248	eng	RC271.D52 H65 1993	93227712	beanpower00holt	28558614	nyu	1993	"New York, NY"	Dell Pub.	Bean power	NULL	1993	Tamara Holt	NULL	USA	NY	NULL	R	RC	271	eng	NULL
108977	eng		0	gettingaround00lear	156155586		2002		Learning Media Limited	Getting Around	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
949615	eng		0	octopusescapeart00alma	52179542		2002		Pacific Learning	"Octopus Escape Artist (New Heights Guided Reading, Octopus)"	NULL	NULL	Patricia Almada	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
616967	eng	RM237.7 .K585 1993	93228605	foodpreparationg00klin	0	cau	1993	"Woodland Hills, Calif"	Medicus Formulas	Food preparation guide & cook book	NULL	1993	Sherry Klinger	NULL	USA	CA	NULL	R	RM	237	eng	NULL
283001	eng	HD57.7 .C36 1992	93228615	inklingscollecte00camp	0	ncu	1992	"Greensboro, N.C"	Center for Creative Leadership	Inklings	NULL	1992	David P. Campbell	NULL	USA	NC	NULL	H	HD	57	eng	NULL
775334	eng	CS71.M623  1907	93228680	michiesabroad00slsn	0	enk	1907	[S.l	s.n.	Michies abroad.	NULL	NULL	NULL	10834	UK	NULL	NULL	C	CS	71	eng	NULL
818335	eng		0	firsttimes00calm	37432097		1986		Western Pub. Co. in conjunction with Children's Television's Workshop	First times (Golden tell-a-tale book)	NULL	1986	Stephanie Calmenson	NULL	NULL	NULL	NULL	NULL	NULL	NULL	eng	NULL
